order_id,customer_name,country_code,phone,email,product_name,amount,payment_mode,order_date,order_time
ORD00063,Amit Smith,SG,63187099,amit62@gmail.com,Headphones,8702,card,2024-03-30,00:44:04
ORD00185,Emma Kumar,SG,27215987,emma94@gmail.com,Monitor,20839,  card  ,2023-03-31,00:53:23
ORD00275,Arjun Iyer,MY,431128471,arjun184@gmail.com,Mouse,-1000,cod,2024-09-11,02:28:31
ORD00241,Emma Smith,XX,4075398909,emma150@gmail.com,Mouse,14051,cod,2025-07-05,10:57:48
ORD00223,Rahul Patel,GB,4063632148,rahul132@gmail.com,Laptop,10499,upi,2023-08-28,99:00:00
ORD00025,Priya Singh,AE,057333652,priya24@gmail.com,Phone,44354,cash,2024-08-20,10:42:25
ORD00110,Karan Iyer,XX,196655900,karan19@gmail.com,Laptop,42023,netbanking,2024-07-23,18:34:58
ORD00177,Amit Smith,AU,328291509,amit86@gmail.com,,13280,cash,2023-11-04,09:01:50
ORD00070,John Kumar,IN,6296253589,john69@gmail.com,Laptop,12231,wallet,2024-11-30,14:50:45
ORD00161,Riya Singh,AU,320336969,riya70@gmail.com,Monitor,44051,cash,2024-01-28,24:61:10
ORD00254,Amit Brown,AE,912635283,amit163@gmail.com,Mouse,26569,netbanking,2025-02-30,06:32:05
ORD00033,Arjun Iyer,US,6370612208,arjun32@gmail.com,Keyboard,4211,wallet,2024-01-24,12:36:45
ORD00049,John Singh,GB,3026879493,john48@gmail.com,Mouse,11566,netbanking,2024-05-01,22:26:51
ORD00300,Sneha Patel,AE,117361256,sneha209@gmail.com,Headphones,43157,bitcoin,2025-12-21,19:45:23
ORD00289,John Iyer,GB,12345,john198@gmail.com,Headphones,41304,cod,2025-03-22,13:19:35
ORD00147,Rahul Kumar,IN,6676957562,,Keyboard,41843,card,2023-02-20,01:03:20
ORD00201,Rahul Kumar,AE,459136325,rahul110@gmail.com,Camera,36544,  card  ,2025-07-01,16:21:32
ORD00200,Priya Smith,US,6580318932,priya109@gmail.com,,5387,cash,2024-09-21,12:38:46
ORD00282,Ananya Brown,SG,36711039,ananya191@gmail.com,Keyboard,25434,card,31-13-2024,16:36:58
ORD00202,Ananya Smith,AE,566485548,,Keyboard,30367,card,2023-02-10,04:13:30
ORD00015,Arjun Mehta,IN,0609641795,arjun14@gmail.com,Keyboard,42491,wallet,2024-06-28,14:36:36
ORD00167,John Iyer,AU,741273975,abc@,Tablet,21210,wallet,2024-07-18,23:42:23
ORD00089,Priya Sharma,AE,566959477,priya88@gmail.com,Camera,10096,cod,2024-01-06,02:58:27
ORD00093,Riya Sharma,XX,5480372555,riya2@gmail.com,Headphones,36141,upi,2023-04-06,03:40:43
ORD00071,Rahul Smith,IN,0906121253,rahul70@gmail.com,Mouse,15962,card,2024-05-19,14:01:02
ORD00269,Amit Patel,AU,798940878,amit178@gmail.com,,9080,wallet,2024-12-25,16:16:44
ORD00107,Arjun Brown,SG,25562229,arjun16@gmail.com,Headphones,20367,card,2025-04-26,24:61:10
ORD00004,Emma Smith,AU,865802174,emma3@gmail.com,Tablet,22048,upi,2025-03-12,02:46:29
ORD00155,Priya Singh,XX,629000714,priya64@gmail.com,Mouse,1154,wallet,2023-02-09,15:28:52
ORD00067,Arjun Smith,GB,5895277812,arjun66@gmail.com,Tablet,42027,wallet,2023-04-12,21:23:25
ORD00291,Ananya Sharma,US,5738854739,,Mouse,22102,netbanking,2025-11-25,09:15:28
ORD00097,Rahul Sharma,SG,82135083,rahul6@gmail.com,Monitor,ten thousand,upi,2024-01-13,10:03:08
ORD00166,Riya Patel,MY,964097087,riya75@gmail.com,Keyboard,49923,  card  ,2024-06-11,08:46:37
ORD00080,Arjun Mehta,GB,2564139086,arjun79@gmail.com,Headphones,27973,cod,2023-03-13,08:55:54
ORD00118,Ananya Patel,AE,139456183,ananya27@gmail.com,,49955,wallet,2025-09-22,18:47:56
ORD00023,Riya Mehta,IN,4536018195,riya22@gmail.com,Phone,43926,card,2025-02-26,05:26:08
ORD00064,John Smith,IN,8743563893,john63@gmail.com,Keyboard,2387,cod,2025-11-24,06:40:55
ORD00099,Sneha Patel,IN,2063381490,abc@,Camera,30796,netbanking,2025-07-29,15:19:05
ORD00164,Arjun Smith,AE,124221545,,Tablet,12225,cash,2025-03-08,13:20:05
ORD00113,John Mehta,US,,john22@gmail.com,Headphones,6494,netbanking,2025-09-03,22:17:54
ORD00029,Amit Iyer,MY,521291411,amit28@gmail.com,Headphones,3821,upi,2025-01-09,04:16:26
ORD00040,Ananya Singh,SG,83827807,ananya39@gmail.com,Tablet,18233,upi,2025-10-31,20:28:14
ORD00196,Karan Brown,MY,231937265,abc@,Phone,29266,wallet,2023-08-04,21:13:12
ORD00248,Amit Singh,GB,12345,amit157@gmail.com,Mouse,5512,wallet,2024-03-30,15:38:41
ORD00237,John Kumar,SG,77521656,john146@gmail.com,Monitor,7296,card,99-99-9999,03:50:12
ORD00119,Sneha Brown,AE,12345,sneha28@gmail.com,Monitor,42147,netbanking,2025-08-17,16:31:19
